id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD030625,C07530,P021,01/12/2024,2,577.13,LIVRE,tanger,virement,L048,2024-12-07
CMD010448,C05613,P033,2022-09-09,3,129.9,en_cours,Tétouan,virement,L030,
CMD012562,C06780,P035,2023-08-16,5,119.25,DONE,Tnja,virement,L032,2023-08-19
CMD015864,C05277,P001,Jun 05 2024,1,11195.82,annulé,RABAT,virement,L032,
CMD013937,C06337,P031,2023-07-29,1,76.56,en_cours,Fès,cash_delivery,L034,
CMD007940,C03849,P026,Jan 15 2023,4,282.26,livre,TNG,cash_delivery,L029,2023-01-21
CMD016106,C05385,P010,Jun 03 2023,1,8659.34,annule,Tétouan,carte_bancaire,L009,
CMD045477,C00008,P005,Jun 29 2023,1,10600.83,annulé,Fès,virement,,
CMD040796,C02836,P017,May 13 2022,4,774.31,livré,mkch,carte_bancaire,L034,2022-05-20
CMD019798,C00369,P002,07/08/2022,3,12633.72,livré,Rabat,mobile_payment,L041,2022-08-10
CMD041320,C03292,P017,Oct 19 2024,2,903.15,livré,rbt,carte_bancaire,L015,2024-10-26
CMD044176,C03009,P016,2024-11-10,1,7696.02,livré,Casablanca,mobile_payment,L036,2024-11-16
CMD017291,C07897,P017,Jul 29 2024,4,912.88,annulé,fes,mobile_payment,L045,
CMD047578,C05756,P030,18/08/2022,4,127.74,livré,Kénitra,virement,L047,2022-08-19
CMD000761,C02073,P027,Nov 23 2023,2,242.48,livre,Meknès,carte_bancaire,L004,2023-11-27
CMD019503,C03100,P005,16/02/2023,-3,11177.9,livré,mkch,carte_bancaire,L045,2023-02-20
CMD033755,C01016,P020,Mar 12 2023,1,446.89,annulé,Kénitra,cash_delivery,,
CMD026868,C06939,P032,31/07/2022,1,88.62,livre,RABAT,carte_bancaire,L010,2022-08-01
CMD033093,C00837,P018,13/11/2022,2,895.35,annulé,Tanger,mobile_payment,L002,
CMD030564,C07147,P006,06/03/2023,3,12792.23,retourné,tanger,mobile_payment,L047,
CMD017065,C01236,P024,Mar 24 2023,5,1385.42,retourné,CASA,mobile_payment,L047,
CMD035366,C06630,P007,2022-04-18,2,13718.83,retourné,Fès,virement,L043,
CMD016680,C07206,P008,26/04/2022,3,14760.05,KO,Tétouan,cash_delivery,L017,
CMD030713,C04999,P003,2024-08-09,5,7536.46,KO,Tanger,mobile_payment,L043,
CMD030178,C04516,P031,29/01/2024,2,101.92,LIVRE,Rabat,cash_delivery,,2024-02-04
CMD011736,C05711,P017,29/05/2024,1,839.07,annulé,fes,virement,L016,
CMD001786,C00708,P025,2024-01-28,3,1130.1,retourné,Fès,mobile_payment,L045,
CMD004383,C00695,P020,2022-12-11,5,496.83,annulé,tanger,mobile_payment,L037,
CMD021703,C07737,P011,2023-08-19,3,3227.99,livré,Tanger,cash_delivery,,2023-08-23
CMD046064,C02522,P029,Apr 11 2024,-2,170.09,annulé,Oujda,cash_delivery,L033,
CMD009477,C07695,P034,01/08/2024,1,146.69,livre,Agadir,mobile_payment,L039,2024-08-05
CMD004894,C00182,P003,25/08/2022,2,8718.31,livré,Oujda,cash_delivery,L044,2022-08-28
CMD022118,C03281,P016,Jan 07 2024,2,6564.97,DONE,Kénitra,carte_bancaire,L036,2024-01-10
CMD012647,C00381,P022,29/04/2023,3,2300.02,retourné,Meknès,carte_bancaire,L039,
CMD015322,C00286,P001,2024-06-24,5,12407.06,en_cours,Marrakech,virement,L040,
CMD045095,C00557,P004,2022-10-18,1,7193.85,LIVRE,Casablanca,virement,L021,2022-10-24
CMD029481,C02309,P009,Oct 03 2022,4,10246.23,LIVRE,fes,cash_delivery,L018,2022-10-09
CMD022212,C00102,P032,06/09/2023,4,75.29,annule,mkch,mobile_payment,L035,
CMD015235,C01815,P033,Dec 30 2024,2,119.27,annule,Casablanca,mobile_payment,L038,
CMD017255,C07108,P021,2023-04-19,1,572.36,en_cours,mkch,mobile_payment,L024,
CMD007408,C04191,P004,Feb 23 2024,3,6777.57,LIVRE,Casablanca,carte_bancaire,L044,2024-02-29
CMD021693,C00089,P033,Mar 28 2023,5,114.83,livre,Tnja,mobile_payment,L048,2023-04-04
CMD018102,C07840,P032,29/06/2023,4,70.9,en_cours,Fès,cash_delivery,L050,
CMD040082,C06432,P026,16/08/2023,4,296.51,retourné,Tétouan,virement,L009,
CMD002649,C01504,P019,2024-05-25,4,369.88,livré,tanger,carte_bancaire,L019,2024-05-26
CMD002587,C02610,P018,2024-05-22,3,902.24,livré,Tnja,mobile_payment,L038,2024-05-27
CMD025288,C03993,P033,2023-09-16,5,132.6,retourné,Oujda,virement,L014,
CMD029382,C06152,P027,2024-12-28,1,230.23,livré,Rabat,mobile_payment,L036,2025-01-02
CMD019545,C07404,P027,2024-09-11,2,262.64,DONE,Marrakech,carte_bancaire,L024,2024-09-17
CMD011010,C04925,P026,2024-06-21,2,260.08,annulé,Fès,cash_delivery,L034,
CMD035951,C01390,P026,15/08/2024,4,277.06,annulé,Marrakech,virement,L010,
CMD031043,C00534,P025,2022-12-28,5,855.56,retourne,Tanger,virement,L047,
CMD011673,C01036,P027,Apr 17 2022,1,251.93,retourné,Marrakech,cash_delivery,L037,
CMD037572,C07455,P012,2022-01-23,3,1316.64,KO,tanger,cash_delivery,L050,
CMD004219,C00541,P010,Mar 22 2024,4,8404.42,retourné,Casablanca,carte_bancaire,,
CMD038461,C03983,P030,Aug 07 2023,1,152.43,annulé,Tétouan,virement,L005,
CMD009796,C02426,P034,2024-06-28,1,172.68,en_cours,Marrakech,cash_delivery,L004,
CMD030698,C07592,P015,2023-03-06,5,8776.46,annulé,Tétouan,carte_bancaire,L028,
CMD031076,C03468,P005,2022-12-13,2,9640.64,retourne,Agadir,cash_delivery,L028,
CMD012780,C05393,P033,2023-12-15,5,123.0,OK,Rabat,cash_delivery,L037,
CMD027000,C03464,P031,Mar 06 2024,1,88.72,en_cours,Meknès,cash_delivery,L019,
CMD009372,C06011,P024,2024-07-22,3,1310.81,retourné,tanger,cash_delivery,L025,
CMD020141,C02612,P008,Jul 09 2023,1,13877.47,en_cours,Rabat,cash_delivery,L042,
CMD007379,C05983,P013,2023-09-13,1,959.65,KO,Tanger,virement,L040,
CMD049484,C02967,P025,2023-09-22,3,943.62,en_cours,Fès,cash_delivery,L001,
CMD001755,C01414,P033,2022-06-16,4,131.72,annulé,tanger,carte_bancaire,L036,
CMD000149,C07880,P001,2022-12-09,1,13887.73,livré,Meknès,virement,L001,2022-12-15
CMD025363,C06116,P035,Apr 13 2022,5,112.44,livré,Meknès,virement,L016,2022-04-20
CMD047041,C02607,P031,2023-12-18,5,84.08,annulé,Agadir,carte_bancaire,L034,
CMD038141,C05659,P032,2024-11-07,2,81.35,retourne,Agadir,virement,,
CMD046207,C05988,P027,26/03/2023,5,222.28,retourné,Casablanca,cash_delivery,L044,
CMD015546,C02379,P034,Jan 31 2022,3,184.02,en_cours,rbt,virement,L046,
CMD034382,C03143,P018,05/03/2023,5,889.37,livré,TNG,cash_delivery,L026,2023-03-10
CMD005830,C06132,P011,07/02/2022,1,3270.91,annulé,Rabat,virement,L005,
CMD003771,C05391,P001,2024-01-08,3,12655.32,livré,rbt,cash_delivery,L041,2024-01-15
CMD028344,C05146,P020,01/12/2024,1,436.61,retourné,Tanger,mobile_payment,L001,
CMD049599,C03661,P008,31/12/2024,1,13846.68,annulé,Agadir,mobile_payment,L003,
CMD002016,C00977,P032,2024-05-21,1,80.2,retourne,Kénitra,virement,L010,
CMD005193,C05647,P022,Jan 20 2023,4,2700.53,livre,Agadir,cash_delivery,L009,2023-01-27
CMD021780,C01686,P030,2022-07-02,2,144.96,annulé,Rabat,mobile_payment,L022,
CMD046980,C06124,P009,10/11/2022,5,12180.08,livré,RABAT,mobile_payment,L040,2022-11-14
CMD038525,C04364,P009,20/10/2022,3,10708.29,annulé,Fès,cash_delivery,L029,
CMD033372,C04984,P008,27/10/2024,4,13356.05,retourné,Tétouan,cash_delivery,L039,
CMD038098,C01481,P018,Aug 27 2024,3,838.12,livré,Rabat,cash_delivery,L049,2024-09-03
CMD048177,C00212,P012,2023-05-14,1,1570.48,retourné,Casablanca,virement,L026,
CMD000866,C01012,P010,2022-06-18,3,9945.85,KO,Oujda,virement,L021,
CMD044978,C01485,P016,2022-04-18,2,8515.99,annulé,TANGER,carte_bancaire,L011,
CMD023397,C06677,P010,2024-02-17,-2,9845.71,annulé,CASA,carte_bancaire,L029,
CMD049733,C00630,P018,29/11/2024,3,752.89,retourné,rbt,virement,L033,
CMD004478,C05045,P010,2024-12-12,2,8841.98,retourné,Kénitra,cash_delivery,L003,
CMD049084,C00786,P024,02/11/2024,2,1228.6,livré,Casablanca,virement,L019,2024-11-03
CMD047036,C07602,P020,2024-06-06,1,418.83,livré,Tanger,mobile_payment,L038,2024-06-12
CMD016866,C01278,P013,Mar 01 2022,2,887.78,en_cours,TNG,mobile_payment,L003,
CMD032886,C05410,P021,2023-05-02,4,682.35,retourne,Tnja,mobile_payment,L035,
CMD037599,C04254,P008,29/12/2024,2,12180.73,LIVRE,RABAT,carte_bancaire,L038,2025-01-02
CMD004508,C04742,P018,Jul 20 2022,3,759.51,retourné,Casablanca,carte_bancaire,L033,
CMD005345,C06567,P016,20/07/2022,5,7636.52,en_cours,Fès,cash_delivery,L023,
CMD021587,C05690,P022,Aug 29 2024,1,0.0,retourne,Meknès,carte_bancaire,L046,
CMD000353,C05077,P025,Jul 05 2024,5,1036.34,annule,Tétouan,virement,L035,
CMD004461,C06407,P024,Jul 02 2023,4,1461.8,en_cours,Kénitra,virement,,
CMD017158,C03565,P006,2022-01-02,1,14408.79,annulé,mkch,mobile_payment,L013,
CMD045921,C07282,P001,12/01/2023,5,13226.68,retourné,Tanger,cash_delivery,L013,
CMD003874,C01029,P009,2024-03-24,1,13045.2,livre,Tétouan,mobile_payment,L050,2024-03-28
CMD000180,C04498,P006,Dec 25 2022,1,16578.42,annulé,Meknès,cash_delivery,L024,
CMD012639,C04128,P023,Apr 13 2023,1,1341.61,annule,Kénitra,cash_delivery,L042,
CMD024545,C03264,P028,2022-09-11,4,396.7,annulé,Kénitra,virement,L049,
CMD026755,C07198,P008,2022-04-04,2,0.0,livré,Meknès,carte_bancaire,,2022-04-07
CMD021178,C03841,P015,24/06/2024,5,9120.33,annulé,Tétouan,virement,L034,
CMD007437,C04202,P020,2022-11-15,2,405.94,OK,mkch,cash_delivery,L045,
CMD048047,C06011,P035,29/05/2024,1,113.5,en_cours,Meknès,carte_bancaire,L009,
CMD005959,C01131,P005,Aug 05 2022,2,9240.45,annule,Tnja,virement,L001,
CMD014111,C03098,P029,May 13 2024,2,215.07,retourne,Oujda,carte_bancaire,L001,
CMD034569,C05762,P003,Sep 26 2022,5,8866.15,livré,Meknès,carte_bancaire,L046,2022-09-30
CMD000365,C04742,P021,2022-09-14,3,525.38,DONE,Oujda,cash_delivery,L040,2022-09-21
CMD014649,C04138,P019,2023-06-19,2,375.25,livre,mkch,virement,L038,2023-06-26
CMD015083,C02157,P017,16/12/2024,2,1020.67,en_cours,mkch,mobile_payment,L004,
CMD032032,C00126,P012,Apr 20 2023,4,1327.74,annule,TNG,cash_delivery,L039,
CMD006039,C01351,P001,Aug 21 2022,2,14446.14,annulé,CASA,virement,L006,
CMD008222,C00841,P019,26/06/2022,1,362.33,annulé,Casablanca,mobile_payment,L005,
CMD036438,C01056,P024,20/03/2024,6,1277.33,en_cours,TANGER,virement,L047,
CMD013896,C02522,P010,Dec 13 2024,1,10155.98,livré,Oujda,mobile_payment,L015,2024-12-20
CMD032346,C06188,P019,08/04/2024,4,394.83,livré,Tanger,carte_bancaire,L002,2024-04-11
CMD002802,C01119,P005,2023-01-05,3,8588.4,retourné,Kénitra,carte_bancaire,L043,
CMD042732,C04145,P030,Dec 09 2022,2,140.31,retourné,Tanger,carte_bancaire,L041,
CMD035691,C04394,P010,Jan 03 2022,3,8484.82,en_cours,Kénitra,cash_delivery,L033,
CMD048501,C05980,P030,2022-10-29,3,141.55,DONE,Tnja,cash_delivery,L004,2022-11-04
CMD012857,C00414,P010,2024-08-27,5,8569.51,livré,Tanger,virement,L038,2024-09-03
CMD036346,C02004,P001,Sep 17 2024,4,11919.09,livré,Tanger,cash_delivery,L026,2024-09-23
CMD024854,C05135,P007,14/08/2024,5,14739.74,annule,rbt,mobile_payment,L012,
CMD001246,C02691,P032,Jul 09 2023,2,79.66,OK,TNG,virement,L014,
CMD022746,C04258,P022,2024-02-01,3,2615.63,retourne,Casablanca,mobile_payment,L011,
CMD020922,C00110,P001,Dec 20 2023,2,12148.15,retourne,TNG,carte_bancaire,L014,
CMD013747,C03136,P003,2023-01-12,5,7006.17,retourné,Tnja,carte_bancaire,L014,
CMD030616,C01822,P034,Jan 15 2023,1,190.29,annulé,Oujda,cash_delivery,,
CMD036822,C01455,P012,19/05/2023,1,1706.99,en_cours,Kénitra,carte_bancaire,L030,
CMD038700,C02559,P018,2023-12-29,1,836.1,retourné,fes,cash_delivery,L030,
CMD003240,C03591,P004,2024-09-17,4,6941.29,KO,mkch,virement,L045,
CMD032877,C07173,P003,2024-02-12,4,7597.12,DONE,Casablanca,mobile_payment,L008,2024-02-18
CMD044622,C03955,P008,15/02/2022,4,13405.3,retourne,Kénitra,carte_bancaire,,
CMD016151,C01658,P023,Sep 19 2022,3,1222.41,annulé,Tanger,mobile_payment,L017,
CMD031101,C03467,P005,16/01/2023,4,8751.92,OK,tanger,virement,L049,
CMD043096,C02226,P011,2022-09-08,4,3169.01,annulé,Marrakech,mobile_payment,L013,
CMD014729,C01112,P032,2024-11-12,4,72.61,retourne,tanger,cash_delivery,L003,
CMD018159,C02980,P023,2022-05-23,2,1158.51,en_cours,Kénitra,virement,L009,
CMD047172,C04700,P029,Aug 27 2022,2,184.01,LIVRE,Oujda,virement,,2022-09-02
CMD006476,C05797,P006,Nov 13 2024,3,13733.63,retourne,Casablanca,carte_bancaire,L012,
CMD011320,C05348,P007,Apr 03 2023,3,15204.32,DONE,Fès,cash_delivery,L034,2023-04-04
CMD042583,C00280,P016,23/06/2024,1,7900.65,OK,Meknès,virement,L013,
CMD022229,C04113,P014,01/07/2023,4,380.45,LIVRE,rbt,carte_bancaire,L038,2023-07-02
CMD036303,C03681,P001,Dec 31 2024,2,13023.88,en_cours,RABAT,cash_delivery,L028,
CMD004395,C06813,P031,13/02/2023,1,86.7,annulé,CASA,mobile_payment,L039,
CMD022258,C04786,P009,19/07/2023,1,12187.92,retourné,Casablanca,cash_delivery,L013,
CMD049467,C06185,P008,Apr 02 2023,4,13068.11,livre,fes,mobile_payment,L048,2023-04-07
CMD023196,C00223,P012,Nov 02 2022,5,1483.99,KO,Oujda,carte_bancaire,L045,
CMD020775,C07920,P035,12/01/2024,5,121.61,livré,Tanger,carte_bancaire,L003,2024-01-13
CMD020733,C02256,P018,18/03/2022,5,804.17,annulé,Meknès,cash_delivery,L025,
CMD003568,C04555,P017,12/07/2023,4,988.4,retourné,Agadir,mobile_payment,L007,
CMD041461,C03594,P019,2024-02-29,5,316.27,retourné,casa,mobile_payment,L014,
CMD040202,C00551,P010,2024-02-22,3,10278.37,DONE,fes,carte_bancaire,L016,2024-02-29
CMD041877,C07809,P018,May 11 2023,3,796.3,DONE,Meknès,cash_delivery,L022,2023-05-13
CMD043747,C07399,P013,Apr 07 2023,2,802.55,en_cours,TANGER,mobile_payment,L042,
CMD025735,C04106,P027,2023-10-05,1,249.33,en_cours,Tnja,mobile_payment,L050,
CMD021535,C02720,P002,Jun 06 2023,1,12102.1,livré,Casablanca,cash_delivery,L008,2023-06-10
CMD011318,C00305,P017,2022-02-16,1,881.58,livré,Kénitra,mobile_payment,L001,2022-02-19
CMD038263,C06449,P001,Nov 23 2023,5,11394.78,livre,tanger,virement,L048,2023-11-26
CMD048783,C03770,P004,2024-04-30,3,5663.45,annulé,Meknès,mobile_payment,L015,
CMD017358,C02387,P003,13/07/2024,1,7685.38,en_cours,CASA,cash_delivery,L029,
CMD037068,C03057,P025,Dec 15 2023,1,910.39,annulé,Kénitra,cash_delivery,L032,
CMD038641,C06503,P021,2024-06-01,5,657.94,LIVRE,Marrakech,carte_bancaire,L050,2024-06-02
CMD037607,C03649,P020,Jul 27 2024,1,399.21,livré,Casablanca,cash_delivery,L050,2024-08-01
CMD040367,C06327,P029,2023-03-27,4,176.53,annulé,Agadir,cash_delivery,L019,
CMD023762,C02663,P006,25/05/2022,5,12911.42,retourne,TANGER,cash_delivery,L007,
CMD019421,C02773,P018,2024-02-01,3,910.41,livre,Meknès,carte_bancaire,L045,2024-02-02
CMD001790,C04155,P017,26/11/2022,5,788.91,annule,casa,virement,L008,
CMD013740,C01112,P017,2023-11-30,2,806.82,retourné,TNG,carte_bancaire,L018,
CMD013663,C04734,P020,13/03/2024,3,415.78,OK,Tanger,mobile_payment,L019,
CMD039964,C07293,P022,2022-07-25,2,2303.92,en_cours,Marrakech,cash_delivery,L045,
CMD032384,C01364,P032,Apr 27 2023,4,77.57,DONE,Tétouan,cash_delivery,L047,2023-04-28
CMD025652,C03618,P019,25/12/2024,2,395.62,annule,Oujda,virement,L025,
CMD029257,C00170,P033,Dec 10 2022,2,141.58,en_cours,CASA,cash_delivery,L050,
CMD041924,C01206,P017,25/06/2023,1,890.75,retourne,CASA,carte_bancaire,L047,
CMD040233,C01575,P011,2022-04-14,4,0.0,retourné,Fès,cash_delivery,L030,
CMD009231,C07905,P011,2022-05-25,4,3224.51,annulé,rbt,virement,L049,
CMD039099,C05083,P018,2022-02-01,4,886.82,livré,Casablanca,cash_delivery,L013,2022-02-08
CMD000011,C03080,P016,2024-07-10,4,6528.45,livré,mkch,mobile_payment,L033,2024-07-12
CMD010840,C06406,P030,17/08/2024,3,162.27,en_cours,Kénitra,mobile_payment,L049,
CMD038637,C06963,P025,2022-02-08,3,983.68,retourné,Kénitra,mobile_payment,,
CMD008856,C01210,P005,Jul 14 2022,5,8778.82,annulé,tanger,mobile_payment,L029,
CMD017811,C03776,P021,09/05/2023,3,572.79,annulé,CASA,virement,L032,
CMD001404,C07743,P027,20/02/2023,3,241.42,OK,Casablanca,cash_delivery,L003,
CMD048546,C01704,P033,Jun 24 2024,2,132.38,retourné,CASA,cash_delivery,L036,
CMD045262,C07848,P034,15/04/2022,4,164.4,retourné,Agadir,cash_delivery,,
CMD046129,C04570,P009,2023-10-01,3,12967.05,retourné,Agadir,carte_bancaire,L036,
CMD031959,C02567,P031,Oct 28 2024,2,84.25,en_cours,Kénitra,cash_delivery,L045,
CMD010586,C02802,P014,2024-01-21,4,362.13,retourné,Kénitra,virement,,
CMD042171,C03265,P022,24/07/2022,4,2729.16,retourné,TANGER,carte_bancaire,,
CMD045600,C01451,P027,10/07/2023,4,230.87,livré,Agadir,virement,L047,2023-07-17
CMD002432,C04049,P014,2022-03-13,2,452.39,livré,Oujda,carte_bancaire,L034,2022-03-17
CMD008516,C07261,P029,2024-10-18,2,207.98,KO,TNG,cash_delivery,L034,
CMD034113,C07701,P004,05/02/2022,1,5557.73,en_cours,Tétouan,carte_bancaire,L044,
CMD022621,C07063,P035,2023-10-23,1,115.39,retourné,Fès,mobile_payment,L012,
CMD000373,C00546,P013,Jan 24 2023,4,1032.48,DONE,tanger,cash_delivery,L044,2023-01-30
CMD000910,C02626,P025,08/06/2023,4,1014.83,livré,casa,cash_delivery,L001,2023-06-13
CMD014916,C04127,P033,28/02/2024,4,126.71,retourné,Meknès,carte_bancaire,L041,
CMD047665,C03050,P034,20/05/2023,2,187.59,livre,fes,carte_bancaire,L002,2023-05-25
CMD042949,C07832,P021,2022-04-16,2,586.52,KO,Meknès,mobile_payment,L013,
CMD002403,C05360,P013,Mar 10 2023,5,1022.34,annulé,TANGER,cash_delivery,L036,
CMD032162,C01145,P032,2023-10-17,3,82.63,livre,Agadir,cash_delivery,,2023-10-19
CMD028744,C00171,P011,03/04/2022,2,2631.45,retourne,Tanger,carte_bancaire,L010,
CMD011663,C02052,P030,16/08/2024,1,171.08,annulé,CASA,mobile_payment,L012,
CMD021687,C04255,P008,Aug 09 2022,5,13499.03,KO,mkch,mobile_payment,L042,
CMD039535,C02340,P004,15/11/2023,1,7193.79,retourné,Agadir,mobile_payment,L022,
CMD011416,C05306,P028,2024-01-21,5,424.48,en_cours,Tanger,virement,L008,
CMD034013,C03190,P034,30/09/2023,4,148.53,livré,Fès,mobile_payment,L037,2023-10-02
CMD001196,C02086,P029,09/01/2022,4,190.8,livré,Rabat,carte_bancaire,L033,2022-01-15
CMD035759,C06011,P019,Jul 11 2022,5,298.79,KO,mkch,mobile_payment,L015,
CMD029903,C00475,P003,04/04/2024,2,8248.11,retourné,Fès,carte_bancaire,L035,
CMD015705,C05687,P011,18/01/2022,2,3047.05,retourné,Kénitra,cash_delivery,L004,
CMD000257,C05603,P011,2023-05-17,1,2803.75,en_cours,Meknès,carte_bancaire,,
CMD016366,C03188,P021,Jan 20 2023,1,566.29,annule,Marrakech,cash_delivery,,
CMD008206,C05534,P022,2022-10-16,4,2199.85,annule,Tanger,carte_bancaire,L048,
CMD001410,C07676,P017,Apr 13 2023,1,1026.13,retourné,Meknès,carte_bancaire,L001,
CMD017005,C06593,P002,Jul 16 2023,5,11077.8,annulé,Fès,mobile_payment,L024,
CMD020062,C01420,P003,08/04/2023,2,6975.82,en_cours,Tnja,carte_bancaire,L006,
CMD004726,C05026,P008,Dec 21 2022,5,13262.58,livré,Tétouan,carte_bancaire,L043,2022-12-23
CMD022063,C06166,P021,Jun 16 2022,5,685.12,en_cours,Tnja,cash_delivery,L045,
CMD024723,C05508,P024,2024-12-17,5,1284.47,annulé,Agadir,mobile_payment,,
CMD025193,C02889,P003,Jan 22 2024,2,7463.0,retourné,Rabat,carte_bancaire,L014,
CMD049869,C03932,P002,05/04/2024,2,13138.37,annulé,Kénitra,virement,L034,
CMD029509,C01570,P016,Jun 28 2022,5,7705.36,annulé,Kénitra,mobile_payment,L001,
CMD010056,C03125,P017,Oct 03 2023,1,951.69,retourne,Kénitra,mobile_payment,L033,
CMD028953,C02830,P007,04/01/2023,-3,14417.31,livré,Meknès,mobile_payment,L011,2023-01-05
CMD043331,C02390,P018,2022-02-03,1,720.98,annulé,Kénitra,cash_delivery,L036,
CMD004785,C04996,P012,31/08/2022,3,1428.49,en_cours,CASA,carte_bancaire,,
CMD013664,C02927,P033,Jun 17 2024,2,136.48,livré,Tanger,mobile_payment,L046,2024-06-23
CMD007523,C02443,P032,24/12/2024,2,87.87,retourné,Tétouan,carte_bancaire,L042,
CMD009305,C06630,P011,12/10/2023,2,3305.12,en_cours,fes,virement,L043,
CMD015871,C00573,P033,2024-12-19,1,136.84,livré,Agadir,virement,L019,2024-12-24
CMD001726,C07410,P032,2022-11-11,1,83.4,en_cours,Kénitra,carte_bancaire,L044,
CMD044568,C00681,P014,2024-02-06,5,451.8,retourné,Fès,carte_bancaire,L041,
CMD047875,C05564,P026,28/12/2024,1,340.94,en_cours,Marrakech,mobile_payment,L044,
CMD021824,C00801,P012,Nov 16 2023,2,1368.24,en_cours,Marrakech,mobile_payment,L013,
CMD021515,C02828,P001,27/12/2023,5,13221.78,en_cours,Agadir,carte_bancaire,L002,
CMD005913,C02455,P029,18/04/2022,1,169.92,annulé,Tanger,cash_delivery,L029,
CMD024844,C05112,P005,Jun 20 2024,3,10612.07,livre,casa,cash_delivery,L031,2024-06-26
CMD047445,C04837,P017,02/03/2022,2,996.27,livré,CASA,cash_delivery,L016,2022-03-07
CMD013887,C07899,P010,2024-03-31,3,8306.7,annulé,Meknès,virement,,
CMD042986,C04490,P025,18/03/2022,4,0.0,retourné,Kénitra,mobile_payment,L038,
CMD038380,C02677,P007,May 23 2024,5,14252.31,retourné,Agadir,carte_bancaire,L049,
CMD022892,C03869,P004,18/06/2024,5,5872.37,annulé,casa,cash_delivery,L028,
CMD025965,C06287,P026,2022-06-09,2,317.27,annulé,Fès,virement,L007,
CMD048361,C01679,P014,2022-08-06,5,381.21,livré,TANGER,virement,L036,2022-08-12
CMD044210,C03666,P013,18/10/2024,1,850.66,en_cours,rbt,carte_bancaire,L001,
CMD001380,C03126,P026,21/04/2024,1,300.38,livré,rbt,cash_delivery,L007,2024-04-23
CMD007690,C01861,P006,10/08/2024,2,17102.09,annule,mkch,mobile_payment,L043,
CMD003689,C07964,P001,Mar 28 2024,2,13577.2,en_cours,Agadir,cash_delivery,L049,
CMD028288,C05892,P008,07/08/2023,4,13481.97,DONE,Rabat,cash_delivery,L041,2023-08-14
CMD022259,C02798,P021,2023-09-01,5,604.74,annulé,Rabat,mobile_payment,L046,
CMD028068,C01764,P005,Mar 08 2023,3,10901.99,retourne,Oujda,carte_bancaire,L017,
CMD010436,C04875,P009,Nov 21 2023,5,11659.35,livré,Meknès,cash_delivery,L011,2023-11-22
CMD034414,C05839,P021,11/01/2024,3,683.2,annule,Rabat,carte_bancaire,L016,
CMD015660,C02196,P028,2024-09-16,5,366.98,livre,Oujda,virement,L038,2024-09-22
CMD036559,C04509,P006,Oct 20 2024,5,14888.56,en_cours,mkch,virement,L021,
CMD016183,C00983,P006,Nov 26 2024,5,15031.83,KO,Casablanca,carte_bancaire,L030,
CMD000653,C07599,P001,27/05/2023,3,11729.97,DONE,mkch,carte_bancaire,L048,2023-06-02
CMD030511,C06748,P012,2024-03-24,2,1632.49,annulé,Tétouan,virement,L005,
CMD024257,C03137,P022,26/09/2022,1,2342.46,LIVRE,Oujda,carte_bancaire,,2022-10-02
CMD003622,C05672,P008,Aug 23 2024,3,14623.74,KO,Fès,carte_bancaire,L023,
CMD005329,C06158,P015,Dec 26 2022,5,9426.27,retourné,Tnja,virement,L038,
CMD007220,C02657,P020,22/11/2022,5,439.77,annulé,Casablanca,virement,L008,
